id;language;extension;author;name;creation_date;path;circuit;m.Width;m.Depth;m.MaxDens;m.AvgDens;m.NoP-X;m.NoP-Y;m.NoP-Z;m.TNo-P;m.NoH;m.%SpposQ;m.NoOtherSG;m.TNoSQG;m.TNoCSQG;m.NoSWAP;m.NoCNOT;m.%QInCNOT;m.AvgCNOT;m.MaxCNOT;m.NoToff;m.%QInToff;m.AvgToff;m.MaxToff;m.NoGates;m.NoCGates;m.%SGates;m.NoOr;m.NoCOr;m.%QInOr;m.%QInCOr;m.AvgOrD;m.MaxOrD;m.NoM;m.%QM;p.initialization;p.superposition;p.oracle;p.entanglement
0f3de214-282b-4fea-8567-15657fea12fd;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/LittleBV/LittleBVMutants/Add250.py;"[[""_"", {""CONTROL"": 3}], [""_"", ""_"", {""CONTROL"": 4}], [""_"", ""_"", ""_"", {""CONTROL"": 5}], [""H"", ""Z"", ""_"", ""_"", ""H""], [""H"", ""_"", ""Z"", ""_"", ""H""], [""H"", ""_"", ""_"", ""Z"", ""H""]]";6.0;5.0;3.0;1.8;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
89d8e8c2-70ad-46ef-a1ab-9ac188f462b1;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/220AddGate_rz_inGap_12_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H"", ""_"", ""RZ""], [], [], [], []]";7.0;4.0;2.0;1.25;1.0;0.0;0.0;1.0;2.0;0.143;1.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
2dd131be-afa1-455e-9c24-43902cabb057;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/198AddGate_id_inGap_11_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
2d4e7650-1cb2-4d11-81fe-29c1c081581b;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/9ReplaceGate.py;"[[""H""], [""H""], [""H""], [""H""], [""H""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
a2449829-6364-4a87-9f57-a0ca0d388aac;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/58ReplaceGate.py;"[[""H""], [""H""], [""H""], [""H""], [], [""H""]]";6.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.833;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
d525c4f9-6ede-4012-beb7-88aa4e6e823b;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/61ReplaceGate.py;"[[""H""], [""H""], [""H""], [""H""], [""Z""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;1.0;1.0;5.0;0.833;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
4095e8ba-8092-4a04-b8f3-540171f2cee0;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/12ReplaceGate.py;"[[""_"", ""H""], [""_"", ""H""], [{""CONTROL"": 3}, ""H""], [""Z"", ""H""], [""_"", ""H""], [""_"", ""H""]]";6.0;2.0;6.0;3.5;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
c2baca48-6698-48eb-b843-9125b7a08837;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/LittleBV/LittleBVMutants/Add3.py;"[[""_"", {""CONTROL"": 3}], [""_"", ""_"", {""CONTROL"": 4}], [""_"", ""_"", ""_"", {""CONTROL"": 5}], [""H"", ""Z"", ""_"", ""_"", ""H""], [""H"", ""_"", ""Z"", ""_"", ""H""], [""H"", ""_"", ""_"", ""Z"", ""H""]]";6.0;5.0;3.0;1.8;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
ada77414-d9d7-4684-803b-326061318b40;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/LittleBV/LittleBVMutants/Replace37.py;"[[""_"", {""CONTROL"": 3}], [""_"", ""_"", {""CONTROL"": 4}], [""_"", ""_"", ""_"", {""CONTROL"": 5}], [""H"", ""X"", ""_"", ""_"", ""H""], [""H"", ""_"", ""Z"", ""_"", ""H""], [""H"", ""_"", ""_"", ""Z"", ""H""]]";6.0;5.0;3.0;1.8;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;2.0;0.0;1.0;0.333;0.167;1.0;0.0;0.0;0.0;0.0;9.0;3.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
62a6bc41-0764-4b1d-85c4-b1bb11b263f4;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/41AddGate_p_inGap_3_.py;"[[""H""], [""H""], [""H""], [""H""], [""H""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
3b0fe429-1945-437f-9b4f-9c59a9db3d83;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/175AddGate_t_inGap_10_.py;"[[""H"", ""T""], [""H""], [""H""], [""H""], [""H""], [""H""]]";6.0;2.0;6.0;3.5;0.0;0.0;0.0;0.0;6.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
15193a60-d2d0-446b-a3dd-e8d55b6394ac;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/194AddGate_t_inGap_11_.py;"[[""H""], [""H"", ""T""], [""H""], [""H""], [""H""], [""H""]]";6.0;2.0;6.0;3.5;0.0;0.0;0.0;0.0;6.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
14a90eca-5261-46cf-987f-d6bebd4b6f64;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/75AddGate_ccx_inGap_4_.py;"[[""X"", ""H""], [{""CONTROL"": 2}, ""H""], [{""CONTROL"": 0}, ""H""], [""H""], [""H""], [""H""]]";6.0;2.0;4.0;3.5;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.167;1.0;7.0;1.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
84b65025-a6cc-40de-8d67-89edfb36dc61;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/252AddGate_s_inGap_14_.py;"[[""H""], [""H""], [""H""], [""H""], [""H"", ""S""], [""H""]]";6.0;2.0;6.0;3.5;0.0;0.0;0.0;0.0;6.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
75bbc901-cce9-455b-87cd-0cecb59566a0;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/119AddGate_s_inGap_7_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [""S""], [], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;2.0;0.143;1.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
ff5d928a-68b0-4d2d-a450-8942c05ee017;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/159AddGate_y_inGap_9_.py;"[[{""CONTROL"": 1}, ""Y"", ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;3.0;2.0;1.667;1.0;1.0;0.0;2.0;2.0;0.143;0.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
fe21b9f8-b7b5-47c2-8946-2e2f226708cf;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/249AddGate_h_inGap_14_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [""_"", ""H""], [], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;3.0;0.143;0.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
b4c39754-5249-45f4-8fbc-51129cc6f05b;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/72AddGate_rxx_inGap_4_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
d862b27d-332c-4ac1-827c-fe56a65d9fff;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/145AddGate_sx_inGap_8_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
5b241bdc-a114-4f07-ac1a-2f4515ac0ba1;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/107AddGate_sx_inGap_6_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
a226308e-0712-4edf-b40d-375f933e4631;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/192AddGate_h_inGap_11_.py;"[[{""CONTROL"": 1}, ""X""], [""X"", ""H""], [""H"", ""H""], [], [], [], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;3.0;0.143;0.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
67ab4c09-17e5-4c93-afc3-e081e07cbe32;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/233AddGate_s_inGap_13_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [""_"", ""S""], [], [], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;2.0;0.143;1.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
c0d2eb53-9529-473f-99d6-68d90fc79563;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/76AddGate_cswap_inGap_4_.py;"[[""H""], [""H""], [""H""], [""H""], [""H""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
061afd73-4fde-475a-83d9-06f911fb72a3;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/128AddGate_rzz_inGap_7_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
6ef89be3-3a23-4ddd-8bd9-4d1263554b46;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/258AddGate_rz_inGap_14_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [""_"", ""RZ""], [], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;2.0;0.143;1.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
23212a04-6d06-42a1-9fe6-5aca6e502f48;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/13AddGate_swap_inGap_1_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
b14619d8-c143-4e63-9b5b-917c039148b7;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/166AddGate_rzz_inGap_9_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
b9d2cac8-5e1d-433f-8b56-bf2f4afc6290;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/33ReplaceGate.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H""], [], [], [], []]";7.0;2.0;2.0;1.5;1.0;0.0;0.0;1.0;1.0;0.143;0.0;2.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
e1b11ff4-0dc1-48d5-9a3b-09ad9e38ca01;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/57ReplaceGate.py;"[[{""CONTROL"": 1}, ""RZ""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.143;1.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
cfc01976-b319-4ff1-860e-7b53395a87d1;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/RemoveGate_6_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
2191fc46-8629-47d8-ac8c-4b33500786c2;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/RemoveGate_5_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
108dd095-fce8-4946-ad9f-bb14a1807849;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/50ReplaceGate.py;"[[{""CONTROL"": 1}, ""T""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.143;1.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
d10cae0f-83e4-4bce-9264-69660d664c00;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/LittleBV/LittleBVMutants/Add31.py;"[[""_"", {""CONTROL"": 3}], [""_"", ""_"", {""CONTROL"": 4}], [""_"", ""_"", ""_"", {""CONTROL"": 5}], [""H"", ""Z"", ""_"", ""_"", ""H""], [""H"", ""_"", ""Z"", ""_"", ""H""], [""H"", ""_"", ""_"", ""Z"", ""H""]]";6.0;5.0;3.0;1.8;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
8a9b3c38-c1f4-474b-93ce-a187b533a667;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/LittleBV/LittleBVMutants/Add97.py;"[[""_"", {""CONTROL"": 3}], [""_"", ""_"", {""CONTROL"": 4}], [""_"", ""_"", ""_"", {""CONTROL"": 5}], [""H"", ""Z"", ""_"", ""_"", ""H""], [""H"", ""_"", ""Z"", ""_"", ""H""], [""H"", ""_"", ""_"", ""Z"", ""H""]]";6.0;5.0;3.0;1.8;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
bdfa0652-9831-4cd0-b894-cdee3e632b58;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/LittleBV/LittleBVMutants/Add66.py;"[[""_"", {""CONTROL"": 3}], [""_"", ""_"", {""CONTROL"": 4}], [""_"", ""_"", ""_"", {""CONTROL"": 5}], [""H"", ""Z"", ""_"", ""_"", ""H""], [""H"", ""_"", ""Z"", ""_"", ""H""], [""H"", ""_"", ""_"", ""Z"", ""H""]]";6.0;5.0;3.0;1.8;0.0;0.0;0.0;0.0;6.0;0.5;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
8f87d21b-2ace-4ddc-9469-f9eefb1b2a5e;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/116AddGate_h_inGap_7_.py;"[[""H""], [""H""], [""H""], [""H"", ""H""], [""H""], [""H""]]";6.0;2.0;6.0;3.5;0.0;0.0;0.0;0.0;7.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
d8cda5cb-e105-48c3-bc25-82e623da0dd3;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/59AddGate_h_inGap_4_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [""H""], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;3.0;0.286;0.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
72169603-1b7c-4ca4-9f87-d012e6dd2afa;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/42AddGate_t_inGap_3_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""T"", ""H""], [], [], [], []]";7.0;3.0;2.0;1.667;1.0;0.0;0.0;1.0;2.0;0.143;1.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
d4716da0-f7ea-44d7-8477-c02b220eaf26;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/80AddGate_t_inGap_5_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], [""T""]]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;2.0;0.143;1.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
38a371cb-e20f-4a45-9693-4c6938f72620;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/262AddGate_rxx_inGap_14_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [], [], [], []]";7.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.143;0.0;3.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
b7d81550-2d02-4f6b-99c7-5180f51da517;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/165AddGate_swap_inGap_9_.py;"[[""H""], [""H""], [""H""], [""H""], [""H""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
68b91118-91b3-48bc-9a7a-52447847febc;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/268AddGate_h_inGap_15_.py;"[[""H""], [""H""], [""H""], [""H""], [""H""], [""H"", ""H""]]";6.0;2.0;6.0;3.5;0.0;0.0;0.0;0.0;7.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
34229aff-e422-41ed-9876-0b16e8bf28f7;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/31ReplaceGate.py;"[[""H""], [""RX""], [""H""], [""H""], [""H""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;5.0;0.833;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
e2321ff7-3658-43ce-8b55-04bd61fca93d;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/QRAM/AllMutants/230AddGate_h_inGap_13_.py;"[[{""CONTROL"": 1}, ""X""], [""X""], [""H"", ""H""], [""_"", ""H""], [], [], []]";7.0;2.0;3.0;2.5;1.0;0.0;0.0;1.0;3.0;0.143;0.0;4.0;0.0;0.0;1.0;0.286;0.143;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
7ad70c2b-6940-4c3a-a2af-56ece6c49d0e;Python;qiskit;Simula-COMPLEX;muskit;2021;Simula-COMPLEX/muskit/Experimental Data/IQFT/Mutants/243AddGate_rxx_inGap_13_.py;"[[""H""], [""H""], [""H""], [""H""], [""H""], [""H""]]";6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
