id;language;extension;author;name;path;circuit;m.Width;m.Depth;m.MaxDens;m.AvgDens;m.NoP-X;m.NoP-Y;m.NoP-Z;m.TNo-P;m.NoH;m.%SpposQ;m.NoOtherSG;m.TNoSQG;m.TNoCSQG;m.NoSWAP;m.NoCNOT;m.%QInCNOT;m.AvgCNOT;m.MaxCNOT;m.NoToff;m.%QInToff;m.AvgToff;m.MaxToff;m.NoGates;m.NoCGates;m.%SGates;m.NoOr;m.NoCOr;m.%QInOr;m.%QInCOr;m.AvgOrD;m.MaxOrD;m.NoM;m.%QM;p.initialization;p.superposition;p.oracle;p.entanglement
fa673473-013a-40e7-aa9f-476e37af105d;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.RemoveGate_2_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
834227c4-4f2e-431d-a844-b8c82dbdb180;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.13ReplaceGate.py;"[[""H"", ""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;0.0;7.0;21.0;1.0;0.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
0f0c1177-b07f-466d-b35b-fd6da70dc6be;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.14ReplaceGate.py;"[[""H"", ""T"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""T"", ""H"", ""X""], [""H"", ""T"", ""H"", ""X""], [""H"", ""T"", ""H"", ""X""], [""H"", ""T"", ""H"", ""X""], [""H"", ""T"", ""H"", ""X""], [""H"", ""T"", ""H"", ""X""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;0.0;7.0;14.0;1.0;7.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
dfcc1636-1c96-4c2c-831b-4c4e29ca927d;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.98AddGate_p_inGap_6_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
d12ca1b1-890f-439a-a834-e229081337b4;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.2AddGate_h_inGap_1_.py;"[[""H"", ""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""], [""H"", ""H"", ""H"", ""X""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;0.0;7.0;21.0;1.0;0.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
a0aa0163-f259-4524-bf2f-3da8687ba216;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.41AddGate_p_inGap_3_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
2bf3a2ed-bbeb-4440-abd1-48e948e76f91;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.211AddGate_h_inGap_12_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;7.0;6.0;5.285714285714286;0.0;0.0;0.0;0.0;37.0;1.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
2d572721-61d0-4d30-a39f-21d4bd34df7b;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.153AddGate_x_inGap_9_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;6.0;7.0;3.8333333333333335;8.0;0.0;0.0;8.0;14.0;1.0;0.0;22.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;23.0;1.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
1d7cbb62-751b-40da-b3ea-3f8e9b4592fa;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.240AddGate_sx_inGap_13_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
66df19d7-59b4-43c9-9912-8efc480c45cd;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.253AddGate_z_inGap_14_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X"", ""Z""], [""H"", ""H"", ""X"", ""Z""], [""H"", ""H"", ""X"", ""Z""], [""H"", ""H"", ""X"", ""Z""], [""H"", ""H"", ""X"", ""Z""], [""H"", ""H"", ""X"", ""Z""], [""H"", ""H"", ""X"", ""Z""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;7.0;14.0;14.0;1.0;0.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
655699d8-5a83-4cd3-b611-7fab740e1145;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.254AddGate_y_inGap_14_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X"", ""Y""], [""H"", ""H"", ""X"", ""Y""], [""H"", ""H"", ""X"", ""Y""], [""H"", ""H"", ""X"", ""Y""], [""H"", ""H"", ""X"", ""Y""], [""H"", ""H"", ""X"", ""Y""], [""H"", ""H"", ""X"", ""Y""]]";7.0;6.0;7.0;4.833333333333333;7.0;7.0;0.0;14.0;14.0;1.0;0.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
28737fdd-4b86-4954-9909-9f906a8c7e7f;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.142AddGate_rx_inGap_8_.py;"[[""H"", ""H"", ""RX"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""RX"", ""X""], [""H"", ""H"", ""RX"", ""X""], [""H"", ""H"", ""RX"", ""X""], [""H"", ""H"", ""RX"", ""X""], [""H"", ""H"", ""RX"", ""X""], [""H"", ""H"", ""RX"", ""X""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;0.0;7.0;14.0;1.0;7.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
8ab0b343-1a7f-431a-b117-a8697150e265;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.44ReplaceGate.py;"[[""H"", ""H"", ""X""], [""H"", ""H""], [""H"", ""H""], [""H"", ""H""], [""H"", ""H""], [""H"", ""H""], [""H"", ""H""]]";7.0;3.0;7.0;5.0;1.0;0.0;0.0;1.0;14.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
41e57d74-cbbd-4ce3-aabd-5cf953cbbe23;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.21ReplaceGate.py;"[[""H"", ""RZ"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""RZ"", ""H"", ""X""], [""H"", ""RZ"", ""H"", ""X""], [""H"", ""RZ"", ""H"", ""X""], [""H"", ""RZ"", ""H"", ""X""], [""H"", ""RZ"", ""H"", ""X""], [""H"", ""RZ"", ""H"", ""X""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;0.0;7.0;14.0;1.0;7.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
caeae6f5-d212-4136-8fcb-1f757c6c19f6;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.185AddGate_rzz_inGap_10_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
f274586d-87c8-4277-8c09-a3dc1eefe01b;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.86AddGate_ry_inGap_5_.py;"[[""H"", ""RY"", ""H"", ""H"", ""H"", ""H"", ""H""], [""RY"", ""H"", ""H"", ""H"", ""H"", ""H""], [""RY"", ""H"", ""H"", ""H"", ""H"", ""H""], [""RY"", ""H"", ""H"", ""H"", ""H"", ""H""], [""RY"", ""H"", ""H"", ""H"", ""H"", ""H""], [""RY"", ""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;7.0;6.0;5.285714285714286;0.0;0.0;0.0;0.0;31.0;0.16666666666666666;6.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
9688f913-ecc7-40eb-93d2-43da4a5bcccd;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.27AddGate_id_inGap_2_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
edd44e4f-d321-40a3-b25d-bc331322e95b;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.91AddGate_rxx_inGap_5_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
24db282a-6b7f-45cd-a0e2-d9b96ced8f83;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.239AddGate_rz_inGap_13_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""RZ""], [""H"", ""H"", ""H"", ""H"", ""H"", ""RZ""], [""H"", ""H"", ""H"", ""H"", ""H"", ""RZ""], [""H"", ""H"", ""H"", ""H"", ""H"", ""RZ""], [""H"", ""H"", ""H"", ""H"", ""H"", ""RZ""], [""H"", ""H"", ""H"", ""H"", ""H"", ""RZ""]]";6.0;7.0;6.0;5.285714285714286;0.0;0.0;0.0;0.0;31.0;1.0;6.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
f531441f-b12d-42b0-a468-060df14c9cae;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.110AddGate_rxx_inGap_6_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
9c281e4c-ed06-4e15-b8bd-58984813e98c;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.181AddGate_ry_inGap_10_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X"", ""RY""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;6.0;7.0;3.8333333333333335;7.0;0.0;0.0;7.0;14.0;1.0;1.0;22.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;23.0;1.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
aff0e714-f281-4c86-8c74-22b531988791;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.152AddGate_cswap_inGap_8_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
9622aa4d-3727-43fd-a5dd-c0f397b8b996;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.227AddGate_ccx_inGap_12_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
26ea2805-521d-42fe-b433-c96c672da268;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.205AddGate_rxx_inGap_11_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
18853eda-eb41-48c6-b5cf-f8fb50a22a49;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.186AddGate_rxx_inGap_10_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
a3e343e9-8da5-44d8-9b22-b92785ee7c36;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.303AddGate_ccx_inGap_16_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
6980e25c-b4b6-4aef-808d-7f1fe47830c9;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.27ReplaceGate.py;"[[""H"", ""S"", ""H"", ""H"", ""H"", ""H""], [""S"", ""H"", ""H"", ""H"", ""H""], [""S"", ""H"", ""H"", ""H"", ""H""], [""S"", ""H"", ""H"", ""H"", ""H""], [""S"", ""H"", ""H"", ""H"", ""H""], [""S"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;25.0;0.16666666666666666;6.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
67956475-6d9f-4da5-9f03-2525adf286f7;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.46ReplaceGate.py;"[[""H"", ""H"", ""H"", ""X"", ""H"", ""H""], [""H"", ""H"", ""X"", ""H"", ""H""], [""H"", ""H"", ""X"", ""H"", ""H""], [""H"", ""H"", ""X"", ""H"", ""H""], [""H"", ""H"", ""X"", ""H"", ""H""], [""H"", ""H"", ""X"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;6.0;0.0;0.0;6.0;25.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
acaa4330-3058-45a7-b615-ff9709344ef5;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.13ReplaceGate.py;"[[""X"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;1.0;0.0;0.0;1.0;30.0;0.8333333333333334;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;False;False
ad6550a6-0b56-459a-a591-f3420ff4ccab;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.34ReplaceGate.py;"[[""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""]]";6.0;5.0;6.0;5.0;0.0;0.0;0.0;0.0;25.0;1.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
a6c667de-ce8b-4932-80ad-cfd405c9e17e;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.64ReplaceGate.py;"[[""H"", ""H"", ""H"", ""H"", ""RX"", ""H""], [""H"", ""H"", ""H"", ""RX"", ""H""], [""H"", ""H"", ""H"", ""RX"", ""H""], [""H"", ""H"", ""H"", ""RX"", ""H""], [""H"", ""H"", ""H"", ""RX"", ""H""], [""H"", ""H"", ""H"", ""RX"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;25.0;1.0;6.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
ed8ae4fe-1d3e-4ea8-ace1-4d6c61e64b54;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.42AddGate_t_inGap_3_.py;"[[""T"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""T"", ""H"", ""H"", ""H"", ""H"", ""H""], [""T"", ""H"", ""H"", ""H"", ""H"", ""H""], [""T"", ""H"", ""H"", ""H"", ""H"", ""H""], [""T"", ""H"", ""H"", ""H"", ""H"", ""H""], [""T"", ""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;7.0;6.0;5.285714285714286;0.0;0.0;0.0;0.0;31.0;0.0;6.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
62ea473b-8888-4a06-bca7-221eb6047d41;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.39AddGate_x_inGap_3_.py;"[[""X"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""X"", ""H"", ""H"", ""H"", ""H"", ""H""], [""X"", ""H"", ""H"", ""H"", ""H"", ""H""], [""X"", ""H"", ""H"", ""H"", ""H"", ""H""], [""X"", ""H"", ""H"", ""H"", ""H"", ""H""], [""X"", ""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;7.0;6.0;5.285714285714286;6.0;0.0;0.0;6.0;31.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;False;False
